MES,ANO,REGIONAL,NOM_MUN_RLF,AREA,AREA_WF,UC,TENSAO_ES,TENSAO_FAT,TIPO_SS,SUB_TIPO_SS,TIPO_OS,SUB_TIPO_OS,DESCRICAO_OS,NUM_SS,NOM_USU_SITU_COS,COD_SITU_COS,DATA_CMPT_ORIG_OS,DATA_SITU_COS,DATA_CONCL_SERV_OS,DATA_LIM_OS,COD_MOTI_REJ_RRO,ETAPA,DES_OBS_ATDE_CMI,DES_OBS_EXEC_SERV_CMI,NOM_USU_INC_COS,DATA_PROGM_COS,NOM_USU_PROGM_COS
1,23,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,63677253,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635057,UE_SODR4,CO,04/01/2023,05/01/2023 11:21:03,05/01/2023 11:17:00,09-JAN-23,,64.0,EFETUAR LEITURA,,C048254,04/01/2023 17:24:00,C048254
1,23,OES,CANDOI,114022,AGENCIA LARANJEIRAS DO SUL,64205452,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635062,UE_SODR1,CO,04/01/2023,05/01/2023 11:05:08,05/01/2023 11:01:00,09-JAN-23,,78.0,EFETUAR LEITURA, OK,C048254,04/01/2023 17:24:00,C048254
1,23,CSL,UNIAO DA VITORIA,11113,MEDICAO CENTRO-SUL,66210151,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635075,UE_SODR4,CO,04/01/2023,05/01/2023 14:46:06,05/01/2023 14:45:00,09-JAN-23,,72.0,EFETUAR LEITURA, LEITURA RECUPERADA,C048254,04/01/2023 17:24:00,C048254
1,23,CSL,CASTRO,11113,MEDICAO CENTRO-SUL,67176429,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635091,UE_SODR4,CO,04/01/2023,05/01/2023 14:13:02,05/01/2023 14:11:00,09-JAN-23,,65.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:24:00,C048254
1,23,NRT,CAMBE,115031,AGENCIA CAMBE,68202300,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635112,UE_SODR4,CO,04/01/2023,05/01/2023 08:47:04,05/01/2023 08:44:00,09-JAN-23,,65.0,EFETUAR LEITURA, OK LEIT,C048254,04/01/2023 17:24:00,C048254
1,23,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,68503954,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635118,UE_SODR3,CO,04/01/2023,05/01/2023 11:10:05,05/01/2023 11:09:00,09-JAN-23,,69.0,EFETUAR LEITURA, OK LEIT FEITA POR HEMERA,C048254,04/01/2023 17:24:00,C048254
1,23,NRO,MARINGA,113034,AGENCIA MARINGA,69498202,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635141,UE_SODR3,CO,04/01/2023,05/01/2023 14:32:03,05/01/2023 14:29:00,09-JAN-23,,71.0,EFETUAR LEITURA, TABLET,C048254,04/01/2023 17:24:00,C048254
1,23,OES,SALTO DO LONTRA,114043,AGENCIA REALEZA,69808260,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635157,UE_SODR1,CO,04/01/2023,05/01/2023 15:10:04,05/01/2023 15:08:00,09-JAN-23,,47.0,EFETUAR LEITURA, REALIZADO LEITURA,C048254,04/01/2023 17:24:00,C048254
1,23,NRT,IVAIPORA,115013,AGENCIA IVAIPORA,98428900,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910639269,UE_SODR3,CO,04/01/2023,05/01/2023 14:31:05,05/01/2023 14:29:00,09-JAN-23,,70.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:25:00,C048254
1,23,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,98802348,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910640294,UE_SODR2,CO,04/01/2023,05/01/2023 10:11:08,05/01/2023 10:09:00,09-JAN-23,,75.0,EFETUAR LEITURA, IMOVEL ABANDONADO,C048254,04/01/2023 17:25:00,C048254
1,23,NRO,SANTA CRUZ DE MONTE CASTELO,113042,AGENCIA LOANDA,98831968,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910640299,UE_SODR0,CO,04/01/2023,05/01/2023 12:51:03,05/01/2023 12:44:00,09-JAN-23,,66.0,EFETUAR LEITURA, LEIT ENVIADA,C048254,04/01/2023 17:25:00,C048254
1,23,NRT,ROLANDIA,115031,AGENCIA CAMBE,99108658,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910640327,UE_SODR3,CO,04/01/2023,05/01/2023 15:17:03,05/01/2023 14:50:00,09-JAN-23,,68.0,EFETUAR LEITURA, OK LEIT,C048254,04/01/2023 17:25:00,C048254
1,23,NRO,IPORA,113026,AGENCIA ALTONIA,99423146,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910640339,UE_SODR1,CO,04/01/2023,05/01/2023 16:11:03,05/01/2023 16:09:00,09-JAN-23,,73.0,EFETUAR LEITURA, OK LEITURA ENVVIADA,C048254,04/01/2023 17:25:00,C048254
1,23,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,47375272,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634751,UE_SODR2,CO,04/01/2023,05/01/2023 09:47:04,05/01/2023 09:46:00,09-JAN-23,,68.0,EFETUAR LEITURA, FEITO,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,MARINGA,113034,AGENCIA MARINGA,47682167,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634760,UE_SODR2,CO,04/01/2023,05/01/2023 10:18:09,05/01/2023 10:15:00,09-JAN-23,,73.0,EFETUAR LEITURA, TABLET,C048254,04/01/2023 17:23:00,C048254
1,23,CSL,PORTO UNIAO,11113,MEDICAO CENTRO-SUL,47874139,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634771,UE_SODR0,CO,04/01/2023,05/01/2023 10:13:04,05/01/2023 10:11:00,09-JAN-23,,63.0,EFETUAR LEITURA,,C048254,04/01/2023 17:23:00,C048254
1,23,OES,BOA VISTA DA APARECIDA,114021,AGENCIA CASCAVEL,48432130,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634790,UE_SODR0,CO,04/01/2023,05/01/2023 15:08:03,05/01/2023 15:00:00,09-JAN-23,,77.0,EFETUAR LEITURA,,C048254,04/01/2023 17:23:00,C048254
1,23,CSL,TELEMACO BORBA,11113,MEDICAO CENTRO-SUL,50996576,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634831,UE_SODR4,CO,04/01/2023,05/01/2023 10:07:05,05/01/2023 10:05:00,09-JAN-23,,75.0,EFETUAR LEITURA, TELEMETRIASUBSTITUDA,C048254,04/01/2023 17:23:00,C048254
1,23,LES,CURITIBA,11213,MEDICAO LESTE,51522152,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634850,UE_SODR4,CO,04/01/2023,05/01/2023 14:04:03,05/01/2023 14:02:00,09-JAN-23,,76.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,UMUARAMA,113021,AGENCIA UMUARAMA,51795795,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634861,UE_SODR2,CO,04/01/2023,05/01/2023 15:38:03,05/01/2023 15:37:00,09-JAN-23,,48.0,EFETUAR LEITURA, RECUPERACAO DE LEITURA.,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,MARINGA,113034,AGENCIA MARINGA,26178230,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645757,UE_SODR3,CO,04/01/2023,05/01/2023 15:04:03,05/01/2023 15:01:00,09-JAN-23,,46.0,Realizar Leitura Grupo A Unidade MGD, TABLET,C048254,04/01/2023 17:27:00,C048254
1,23,NRO,CAMPO MOURAO,113011,AGENCIA CAMPO MOURAO,38993112,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645772,UE_SODR1,CO,04/01/2023,05/01/2023 10:50:04,05/01/2023 10:46:00,09-JAN-23,,41.0,Realizar Leitura Grupo A Unidade MGD, ,C048254,04/01/2023 17:27:00,C048254
1,23,NRO,CIANORTE,113023,AGENCIA CIANORTE,45597251,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645778,UE_SODR4,CO,04/01/2023,05/01/2023 11:35:03,05/01/2023 11:32:00,09-JAN-23,,57.0,Realizar Leitura Grupo A Unidade MGD, FEITO LEITURA,C048254,04/01/2023 17:27:00,C048254
1,23,OES,GOIOXIM,114022,AGENCIA LARANJEIRAS DO SUL,48845990,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645781,UE_SODR0,CO,04/01/2023,05/01/2023 11:53:04,05/01/2023 11:52:00,09-JAN-23,,48.0,Realizar Leitura Grupo A Unidade MGD, OK,C048254,04/01/2023 17:27:00,C048254
1,23,CSL,IRATI,11113,MEDICAO CENTRO-SUL,50449087,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645790,UE_SODR3,CA,04/01/2023,05/01/2023 10:33:10,,09-JAN-23,,50.0,Realizar Leitura Grupo A Unidade MGD,,C048254,04/01/2023 17:27:00,C048254
1,23,OES,ITAPEJARA DOESTE,114011,AGENCIA PATO BRANCO,54871158,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910645800,UE_SODR4,CO,04/01/2023,05/01/2023 14:03:03,05/01/2023 14:00:00,09-JAN-23,,47.0,Realizar Leitura Grupo A Unidade MGD, ,C048254,04/01/2023 17:27:00,C048254
1,23,NRT,IBIPORA,115036,AGENCIA LONDRINA,53920457,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634902,UE_SODR1,CO,04/01/2023,05/01/2023 14:21:05,05/01/2023 14:19:00,09-JAN-23,,67.0,EFETUAR LEITURA, REALIZADO LEITURA HS,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,MARINGA,113034,AGENCIA MARINGA,55253296,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634906,UE_SODR4,CO,04/01/2023,05/01/2023 16:24:03,05/01/2023 15:40:00,09-JAN-23,,64.0,EFETUAR LEITURA, TABLET,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,TERRA BOA,113023,AGENCIA CIANORTE,55366554,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634913,UE_SODR4,CO,04/01/2023,05/01/2023 15:34:05,05/01/2023 15:33:00,09-JAN-23,,73.0,EFETUAR LEITURA, LEITURA FEITA OK,C048254,04/01/2023 17:23:00,C048254
1,23,LES,COLOMBO,11213,MEDICAO LESTE,55638848,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634917,UE_SODR3,CO,04/01/2023,05/01/2023 14:01:03,05/01/2023 13:59:00,09-JAN-23,,70.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:23:00,C048254
1,23,NRT,ASTORGA,115012,AGENCIA ARAPONGAS,56582854,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634935,UE_SODR2,CO,04/01/2023,05/01/2023 10:27:07,05/01/2023 10:18:00,09-JAN-23,,67.0,EFETUAR LEITURA, REALIZADO LEITURA,C048254,04/01/2023 17:23:00,C048254
1,23,OES,VERE,114041,AGENCIA FRANCISCO BELTRAO,58181210,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634964,UE_SODR0,CO,04/01/2023,05/01/2023 14:43:05,05/01/2023 14:30:00,09-JAN-23,,65.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:23:00,C048254
1,23,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,59942134,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910634998,UE_SODR1,CO,04/01/2023,05/01/2023 10:40:07,05/01/2023 10:38:00,09-JAN-23,,68.0,EFETUAR LEITURA, FEITO,C048254,04/01/2023 17:23:00,C048254
1,23,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,60416335,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635016,UE_SODR1,CO,04/01/2023,05/01/2023 12:15:07,05/01/2023 12:14:00,09-JAN-23,,70.0,EFETUAR LEITURA," SEM ACESSO,RECESSO ESCOLAR",C048254,04/01/2023 17:23:00,C048254
1,23,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,61173452,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910635026,UE_SODR0,CO,04/01/2023,05/01/2023 15:44:03,05/01/2023 15:22:00,09-JAN-23,,65.0,EFETUAR LEITURA, ,C048254,04/01/2023 17:23:00,C048254
1,23,NRO,TERRA BOA,113023,AGENCIA CIANORTE,98137280,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910639248,UE_SODR2,CO,04/01/2023,05/01/2023 16:05:03,05/01/2023 15:05:00,09-JAN-23,,73.0,EFETUAR LEITURA, FEITO LEITURA,C048254,04/01/2023 17:25:00,C048254
1,23,NRT,ROLANDIA,115031,AGENCIA CAMBE,98394932,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233910639263,UE_SODR4,CO,04/01/2023,05/01/2023 13:18:03,05/01/2023 13:15:00,09-JAN-23,,65.0,EFETUAR LEITURA, OK LEIT,C048254,04/01/2023 17:25:00,C048254
1,23,CSL,CASTRO,11113,MEDICAO CENTRO-SUL,96342919,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581087,UE_SODR2,CO,02/01/2023,04/01/2023 18:38:03,04/01/2023 18:30:00,05-JAN-23,,41.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,OES,PALMAS,114011,AGENCIA PATO BRANCO,96345616,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581089,UE_SODR0,CO,02/01/2023,04/01/2023 12:13:04,04/01/2023 12:12:00,05-JAN-23,,64.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,OES,PALMAS,114011,AGENCIA PATO BRANCO,79184375,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580824,UE_SODR4,CO,02/01/2023,04/01/2023 11:57:03,04/01/2023 11:26:00,05-JAN-23,,68.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,NRT,SAO JOAO DO IVAI,115013,AGENCIA IVAIPORA,79921310,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580834,UE_SODR1,CO,02/01/2023,04/01/2023 14:04:02,04/01/2023 14:00:00,05-JAN-23,,71.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA REALIZADA HS,C048254,02/01/2023 11:07:00,C048254
1,23,NRT,SALTO DO ITARARE,115025,AGENCIA IBAITI,59355573,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580642,UE_SODR2,CO,02/01/2023,04/01/2023 10:16:05,04/01/2023 10:14:00,05-JAN-23,,67.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA VIA FTP,C048254,02/01/2023 11:06:00,C048254
1,23,CSL,CASTRO,11113,MEDICAO CENTRO-SUL,62257498,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580663,UE_SODR4,CO,02/01/2023,04/01/2023 17:26:03,04/01/2023 14:35:00,05-JAN-23,,71.0,Realizar Leitura Grupo A Unidade Sem TM, UC DESATIVADA SEM EQUIPAMENTO DE MEDICAO,C048254,02/01/2023 11:06:00,C048254
1,23,OES,GUARANIACU,114021,AGENCIA CASCAVEL,62606999,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580670,UE_SODR2,CO,02/01/2023,04/01/2023 12:15:03,04/01/2023 11:57:00,05-JAN-23,,58.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURAS OK,C048254,02/01/2023 11:06:00,C048254
1,23,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,65007140,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580695,UE_SODR3,CO,02/01/2023,04/01/2023 10:49:02,04/01/2023 10:22:00,05-JAN-23,,74.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:06:00,C048254
1,23,LES,RIO BRANCO DO SUL,11213,MEDICAO LESTE,67569889,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580730,UE_SODR3,CO,02/01/2023,04/01/2023 13:00:04,04/01/2023 12:53:00,05-JAN-23,,76.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:06:00,C048254
1,23,OES,BOM SUCESSO DO SUL,114011,AGENCIA PATO BRANCO,67992935,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580736,UE_SODR0,CO,02/01/2023,04/01/2023 10:53:03,04/01/2023 10:29:00,05-JAN-23,,67.0,Realizar Leitura Grupo A Unidade Sem TM, OK,C048254,02/01/2023 11:06:00,C048254
1,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,68656777,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580743,UE_SODR1,CO,02/01/2023,04/01/2023 17:16:06,04/01/2023 15:19:00,05-JAN-23,,68.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:06:00,C048254
1,23,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,92361587,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580947,UE_SODR0,CO,02/01/2023,04/01/2023 10:26:02,04/01/2023 10:04:00,05-JAN-23,,65.0,Realizar Leitura Grupo A Unidade Sem TM,,C048254,02/01/2023 11:07:00,C048254
1,23,NRT,CENTENARIO DO SUL,115012,AGENCIA ARAPONGAS,92740561,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580967,UE_SODR1,CO,02/01/2023,04/01/2023 11:19:04,04/01/2023 11:14:00,05-JAN-23,,66.0,Realizar Leitura Grupo A Unidade Sem TM, MEDIDOR APAGADO PROVAVEL SEM ENERGIA OK FOTOS COM TIAGO E FERNANDO,C048254,02/01/2023 11:07:00,C048254
1,23,NRT,ANGULO,115012,AGENCIA ARAPONGAS,93544057,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898580987,UE_SODR3,CO,02/01/2023,04/01/2023 17:57:05,04/01/2023 15:55:00,05-JAN-23,,73.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA OK,C048254,02/01/2023 11:07:00,C048254
1,23,CSL,CASTRO,11113,MEDICAO CENTRO-SUL,107887800,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583630,UE_SODR4,CO,02/01/2023,04/01/2023 13:54:03,04/01/2023 13:53:00,05-JAN-23,,71.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,OES,MANGUEIRINHA,114011,AGENCIA PATO BRANCO,107919168,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583635,UE_SODR2,CO,02/01/2023,04/01/2023 14:08:06,04/01/2023 14:07:00,05-JAN-23,,41.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,107941392,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583654,UE_SODR1,CO,02/01/2023,04/01/2023 09:52:04,04/01/2023 09:24:00,05-JAN-23,,66.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,CSL,ANTONIO OLINTO,11113,MEDICAO CENTRO-SUL,108265609,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583695,UE_SODR2,CO,02/01/2023,04/01/2023 10:27:06,04/01/2023 10:26:00,05-JAN-23,,61.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA RECUPERADA,C048254,02/01/2023 11:07:00,C048254
1,23,OES,SAO MIGUEL DO IGUACU,114032,AGENCIA MEDIANEIRA,108441865,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583698,UE_SODR1,CO,02/01/2023,04/01/2023 13:40:05,04/01/2023 13:29:00,05-JAN-23,,66.0,Realizar Leitura Grupo A Unidade Sem TM," OK L,ENVIADA",C048254,02/01/2023 11:07:00,C048254
1,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,109156064,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583771,UE_SODR2,CO,02/01/2023,04/01/2023 10:55:04,04/01/2023 10:45:00,05-JAN-23,,50.0,Realizar Leitura Grupo A Unidade Sem TM, REC FEITO COM SUCESSO,C048254,02/01/2023 11:07:00,C048254
1,23,NRO,SANTO ANTONIO DO CAIUA,113041,AGENCIA PARANAVAI,104716622,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581215,UE_SODR3,CO,02/01/2023,04/01/2023 12:28:03,04/01/2023 12:14:00,05-JAN-23,,73.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA OK,C048254,02/01/2023 11:07:00,C048254
1,23,OES,MANGUEIRINHA,114011,AGENCIA PATO BRANCO,104931604,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581222,UE_SODR2,CO,02/01/2023,04/01/2023 15:33:04,04/01/2023 15:02:00,05-JAN-23,,86.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,LES,CERRO AZUL,11213,MEDICAO LESTE,104932317,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581224,UE_SODR1,CO,02/01/2023,04/01/2023 10:25:03,04/01/2023 10:23:00,05-JAN-23,,64.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,LES,ITAPERUCU,11213,MEDICAO LESTE,105109398,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581226,UE_SODR3,CO,02/01/2023,04/01/2023 15:45:03,04/01/2023 14:29:00,05-JAN-23,,77.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,OES,GUAIRA,114053,AGENCIA MARECHAL CANDIDO RONDON,105294349,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581233,UE_SODR1,CO,02/01/2023,04/01/2023 12:07:08,04/01/2023 11:45:00,05-JAN-23,,72.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:07:00,C048254
1,23,NRO,CAMPO MOURAO,113011,AGENCIA CAMPO MOURAO,105611271,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581250,UE_SODR3,CO,02/01/2023,04/01/2023 11:41:07,04/01/2023 11:39:00,05-JAN-23,,78.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA REALIZADA,C048254,02/01/2023 11:07:00,C048254
1,23,NRO,PARANAVAI,113041,AGENCIA PARANAVAI,105805467,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898581269,UE_SODR1,CO,02/01/2023,04/01/2023 10:19:03,04/01/2023 10:17:00,05-JAN-23,,41.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA OK,C048254,02/01/2023 11:07:00,C048254
1,23,NRT,SIQUEIRA CAMPOS,115025,AGENCIA IBAITI,21817405,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898577097,UE_SODR2,CO,02/01/2023,04/01/2023 11:21:05,04/01/2023 11:13:00,05-JAN-23,,67.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA VIA FTP,C048254,02/01/2023 11:06:00,C048254
1,23,OES,TERRA ROXA,114053,AGENCIA MARECHAL CANDIDO RONDON,27177092,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898577113,UE_SODR1,CO,02/01/2023,04/01/2023 15:56:05,04/01/2023 15:51:00,05-JAN-23,,52.0,Realizar Leitura Grupo A Unidade Sem TM, ,C048254,02/01/2023 11:06:00,C048254
1,23,NRT,GUARACI,115012,AGENCIA ARAPONGAS,31789366,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898577123,UE_SODR0,CO,02/01/2023,04/01/2023 12:08:04,04/01/2023 11:05:00,05-JAN-23,,66.0,Realizar Leitura Grupo A Unidade Sem TM," LEITURA OK. SINAL CLARO FRACO. FEITO TESTE C SSE ANTENA RURALSEM SUCESDO, TIM V2COM QUASE DEU DERTO, VIR EM OUTRA OPORTUNIDADE P TESTES C ANTENA RURAL EM OUTRAS POISOES.",C048254,02/01/2023 11:06:00,C048254
1,23,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,33235953,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898577141,UE_SODR0,CO,02/01/2023,04/01/2023 16:58:05,04/01/2023 14:25:00,05-JAN-23,,72.0,Realizar Leitura Grupo A Unidade Sem TM, FEITO,C048254,02/01/2023 11:06:00,C048254
1,23,CSL,UNIAO DA VITORIA,11113,MEDICAO CENTRO-SUL,106654101,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583433,UE_SODR0,CO,02/01/2023,04/01/2023 14:53:04,04/01/2023 14:49:00,05-JAN-23,,86.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA RECUPERADA,C048254,02/01/2023 11:07:00,C048254
1,23,LES,MANDIRITUBA,11213,MEDICAO LESTE,107684551,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20233898583547,UE_SODR2,CO,02/01/2023,04/01/2023 11:36:03,04/01/2023 11:17:00,05-JAN-23,,72.0,Realizar Leitura Grupo A Unidade Sem TM, LEITURA REALIZADA,C048254,02/01/2023 11:07:00,C048254
